question,tag
"অনলাইনে ভোটার হওয়ার জন্য আবেদন করেছি, এখন কি কি দলিল নিয়ে উপজেলা নির্বাচন অফিসে যাব?",new_voter_apply_online_what_documents_needed
নতুন ভোটার হওয়ার জন্য অনলাইনে আবেদন করার পর কি কি কাগজপত্র জমা দিতে হয়?,new_voter_apply_online_what_documents_needed
নতুন ভোটার আবেদনের পর এসএমএস পেয়েছি এখন কি করবো?,new_voter_apply_online_what_documents_needed
"বায়োমেট্রিক্স দেওয়ার জন্য এসএমএস পেয়েছি, এখন কি করবো?",new_voter_apply_online_what_documents_needed
"আমি নতুন ভোটার হওয়ার আবেদন করেছিলাম কিন্তু সেটি বাতিল (Rejected) করা হয়েছে, কেন?",new_voter_but_card_rejected
"নতুন ভোটার হয়েছি, ফরম নম্বর দিয়ে রেজিষ্ট্রেশন করেছি, কিন্তু কার্ড ডাউনলোড করতে পারছি না, কেন?",new_voter_can_not_download_card_with_form_number
এনআইডি কার্ড পেতে কতদিন সময় লাগে?,new_voter_card_getting_time
"অনেক আগে ভোটার হয়েছি, কার্ড গ্রহণ করিনি, ফরম নম্বর আছে, কার্ড ডাউনলোডের জন্য রেজিষ্ট্রেশন করতে পারছি না, কি করবো?",new_voter_card_not_taken_has_form_no_can_not_register_online
নতুন ভোটার হওয়ার ফি কত?,new_voter_fees
এনআইডি নিবন্ধনের জন্য ফি প্রদান করতে হয় কি?,new_voter_fees
নতুন ভোটার হওয়ার জন্য কোন ফি জমা দিতে হয়?,new_voter_fees
নতুন ভোটার নিবন্ধনের ফি জমা দেওয়ার পর রসিদ/ট্রানজেকশন কীভাবে যাচাই করবো?,new_voter_fees_followup_b
"নতুন ভোটার হয়েছিলাম, এনআইডি কার্ড পেয়েছি/ ডাউনলোড করেছি, স্মার্ট কার্ড কবে পাবো?",new_voter_got_normal_card_when_get_smart_card
স্মার্ট কার্ড করতে কোন অফিসে যেতে হবে এবং অফিসের ঠিকানা/সময় কী?,new_voter_got_normal_card_when_get_smart_card_followup_a
"নতুন ভোটার হয়েছি, এনআইডি কার্ড পাবো কিভাবে?",new_voter_how_to_get_card
নতুন ভোটারের আবেদন ফরমে শনাক্তকারী কে?,new_voter_identifier_who
আবেদন ফরমে শনাক্তকারীর কি এনআইডি নম্বর ও মোবাইল নম্বর থাকা বাধ্যতামূলক?,new_voter_identifier_who_followup_b
আবেদন ফরমে শনাক্তকারী উপস্থিত থাকতে না পারলে বিকল্প কী?,new_voter_identifier_who_followup_c
আবেদন ফরমে শনাক্তকারীর তথ্য ভুল হলে আবেদন কীভাবে সংশোধন করবো?,new_voter_identifier_who_followup_d
"অনেক দিন হয়ে গেল কোন মেসেজ পাচ্ছি না, করণীয় কি?",new_voter_no_messages_from_upzila_or_thana
"নতুন ভোটারের আবেদন করেছি, থানা/উপজেলা থেকে এসএমএস আসেনি, কি করণীয়?",new_voter_no_messages_from_upzila_or_thana
নতুন নিবন্ধনের জন্য কি কি ডকুমেন্ট জমা দিতে হয়?,new_voter_online_what_documents_to_submit
নতুন ভোটার হওয়ার জন্য কি কি কাগজ লাগে?,new_voter_online_what_documents_to_submit
ভোটার হওয়ার জন্য কোন কোন দলিল লাগে?,new_voter_online_what_documents_to_submit
জাতীয় পরিচয়পত্রের জন্য কোন কোন কাগজপত্র লাগবে?,new_voter_online_what_documents_to_submit
নতুন ভোটার হওয়ার জন্য অনলাইনে আবেদন করার পর  ডকুমেন্টগুলোর মূল কপি নাকি ফটোকপি লাগবে?,new_voter_online_what_documents_to_submit_followup_a
নতুন ভোটার হওয়ার জন্য অনলাইনে আবেদন করার পর ডকুমেন্টগুলোর মধ্যে কোনোটি না থাকলে বিকল্প হিসেবে কী দেওয়া যাবে?,new_voter_online_what_documents_to_submit_followup_b
ভোটার হওয়ার পূর্ব শর্ত কি কি?,new_voter_pre_condition
ভোটার হওয়ার জন্য কি কি শর্ত পূরণ করতে হয়?,new_voter_pre_condition
এনআইডি নিবন্ধনের পূর্ব শর্ত কি কি?,new_voter_pre_condition
একজন নাগরিক কোন কোন শর্তে এনআইডি করতে পারে?,new_voter_pre_condition
"নতুন ভোটার হওয়ার জন্য অনলাইনে আবেদন করেছি, ডাউনলোড করা ফরম কোথায় জমা দিবো?",new_voter_registered_where_To_submit_the_downloaded_form
"নতুন ভোটার হয়েছি, স্মার্ট কার্ড পাবো কিভাবে?",new_voter_smart_card_how_to_get
ভোটার স্থানান্তরের আবদেন কতবার করা যায়?,nid_address_update_01
"পিতা-মাতার অনেক আগে তালাক হয়েছে, ব্যক্তির এনআইডি তে ২য় পিতার নাম দেওয়া রয়েছে। এখন ব্যক্তি তার বায়োলজিক্যাল পিতার ঠিকানায় স্থায়ী ঠিকানা হিসেবে পরিবর্তন করতে চায়। কি করনীয়?",nid_address_update_02
বায়োলজিক্যাল পিতার ঠিকানায় স্থানান্তরে কোন দলিল বাধ্যতামূলক?,nid_address_update_02_followup_b
"ভোটার স্থানান্তরের আবেদন অনুমোদন হয়েছে। নতুন ঠিকানা সম্বলিত কার্ড রি-ইস্যু এর জন্য আবেদন করতে গিয়ে দেখা যায় স্থায়ী ঠিকানায় উপজেলা এবং ইউনিয়ন উল্লেখ নেই, কি করনীয়?",nid_address_update_03
"ব্যক্তি ঢাকায় ভোটার হয়েছেন। ভোটার স্থানান্তরের মাধ্যমে বর্তমান ঠিকানা যশোরে স্থানান্তরিত হয়েছে। স্থায়ী ঠিকানা পরিবর্তনের ক্ষেত্রে কোন দলিলাদি নেই, কি করনীয়?",nid_address_update_04
১ম স্বামী মারা যাওয়ায় ২য় স্বামীর বাড়ীর ঠিকানায় ভোটার স্থানান্তর করতে কি কি কাগজপত্র লাগবে।,nid_address_update_05
স্থায়ী ঠিকানায় বাড়ির নম্বর না থাকলে কিভাবে লেখা উচিৎ?,nid_address_update_06
"ঠিকানা ভুলের কারনে যদি এনআইডি কার্ডে ভোটার এরিয়া ভুল আসে, তখন কি করনীয়?",nid_address_update_07
এনআইডি সার্ভারে স্থায়ী ঠিকানা আপডেট হতে কত সময় লাগে?,nid_address_update_08
পিতা-মাতা কেউ নেই। এতিমখানায় বড় হয়েছে। সেক্ষেত্রে এনআইডি করতে কোন ঠিকানা দিবো?,nid_address_update_09
প্রবাসে অবস্থানকালীন বর্তমান ঠিকানা কিভাবে উল্লেখ হবে?,nid_address_update_10
স্থায়ী ঠিকানার পোষ্ট অফিসের নাম ভুল এসেছে কিন্তু পোষ্টকোড নম্বর সঠিক রয়েছে। সেক্ষেত্রে কি করনীয়?,nid_address_update_11
ঠিকানা পরিবর্তনের আবেদন করলে ভোটার তালিকায় কি পরিবর্তন আসে?,nid_address_update_12
স্থায়ী ঠিকানা সংশোধনের আবেদন প্রত্যাখান হলে কি করনীয়?,nid_address_update_13
নতুন এনআইডি বা ভোটার আবেদন করেছিলাম কিন্তু এখনো Adjudication Pending অবস্থায় আছে। কি করনীয়?,nid_adjudication_pending
নতুন এনআইডি বা ভোটার আবেদন করেছিলাম কিন্তু এখনো Adjudication Pending অবস্থায় আছে। কি করনীয়?,nid_adjudication_pending
ফিংগারপ্রিন্ট একেবারেই নেই। করনীয় কি?,nid_afis_01
হাত নেই। নতুন ভোটার হত চাই। করনীয় কি?,nid_afis_02
একটা/দুইটা চোখ নাই । নতুন ভোটার হত চাই। করনীয় কি?,nid_afis_03
সিম কিনতে পারছিনা। কারন ফিংগারপ্রিন্ট একেবারেই নেই। করনীয় কি?,nid_afis_04
জাতীয় পরিচয়পত্র সংক্রান্ত কোন আপিল প্রাপ্তির কত দিনের মধ্যে তা নিষ্পত্তি করতে হবে?,nid_appeal_disposal_time_01
কোন আবেদন নামঞ্জুর হলে তা কতদিনের মধ্যে ব্যক্তিকে অবহিত করতে হবে?,nid_application_rejection_notice_time_01
জাতীয় পরিচয়পত্র সংক্রান্ত অনলাইন বা অফলাইন আবেদন ও সংযুক্ত দলিলাদি যাচাইয়ান্তে মঞ্জুর বা না-মঞ্জুর করার সময়সীমা কত দিন?,nid_application_verification_time_01
"জাতীয় তথ্য ভাণ্ডারে আঙ্গুলের ছাপ আপডেট করেছি তবুও কাজ হচ্ছে না, কি করণীয়?",nid_biometric_update_not_working_01
আঙ্গুলের ছাপ প্রদান করেছি আপডেট হয়েছে কি না?,nid_biometric_update_status_01
"আঙ্গুলের ছাপ প্রদান করেছিলাম, অনুমোদন হয়েছে কি না?",nid_biometric_update_status_02
"বায়োমেট্রিক স্ট্যাটাস 'Add pending' ছিল, আপডেট হয়েছে কি না?",nid_biometric_update_status_03
"সংশোধনের আবেদন করেছি দীর্ঘদিন হয়েছে, এখন আমার কাছ থেকে উপজেলা অফিস ঘুষ চাচ্ছে। কি করণীয়?",nid_bribery_complaint_01
জাতীয় পরিচয়পত্রের মেয়াদ ইস্যুর তারিখ থেকে কতদিন পর্যন্ত বৈধ থাকে?,nid_card_validity_period_01
জাতীয় পরিচয়পত্র সংশোধন আবেদন কোন কোন ক্যাটাগরিতে বিভাজন করা হয়?,nid_correction_categories_01
ক' ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_01
ক' ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_01
‘ক’ ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_01
ক-১' ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_02
ক-১' ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_02
‘ক-১’ ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_02
খ' ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_03
খ' ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_03
‘খ’ ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_03
খ-১' ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_04
খ-১' ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_04
‘খ-১’ ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_04
গ' ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_05
গ' ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_05
‘গ’ ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_05
গ-১' ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_06
গ-১' ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_06
‘গ-১’ ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_06
ঘ' ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_07
ঘ' ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_07
‘ঘ’ ক্যাটাগরির আবেদন কে নিষ্পত্তি করেন?,nid_correction_category_approver_07
এনাআইডি কার্ডে ধর্মের নাম ভুল আসলে কি কি কাগজপত্র দিয়ে আবেদন করতে হবে?,nid_correction_online_01
এনাআইডি কার্ডে ধর্ম সংশোধনের জন্য কোন কোন সাপোর্টিং ডকুমেন্ট লাগে?,nid_correction_online_01_followup_a
এনাআইডি কার্ডে ধর্ম সংশোধনের সম্পর্কিত বিষয়ে এই আবেদন অনলাইনে করা যায় নাকি সরাসরি অফিসে করতে হয়?,nid_correction_online_01_followup_b
এনাআইডি কার্ডে ধর্ম সংশোধনের ফি কত এবং কীভাবে জমা দিতে হবে?,nid_correction_online_01_followup_c
আবেদন স্ট্যাটাস কীভাবে যাচাই করবো?,nid_correction_online_01_followup_d
আমার এনআইডি কার্ডে Gender এর নাম পরিবর্তন হয়েছে । Male এর জায়গায় Female অথবা Female এর জায়গায় Male হয়েছে। কিভাবে সংশোধন করা যাবে?,nid_correction_online_02
সংশোধনের জন্য ফি দেখাচ্ছে ৩৪৫ টাকা কিন্তু NID তে টাকা জমা দেওয়া হয়েছে ২৩০ টাকা। বাকি টাকা কিভাবে জমা দিতে পারি?,nid_correction_online_03
সংশোধন ফি আংশিক জমা হলে বাকি টাকা কীভাবে পরিশোধ করবো?,nid_correction_online_03_followup_a
বকেয়া ফি যোগ হওয়ার পরে মোট পরিমাণ কোথায় দেখতে পাব?,nid_correction_online_03_followup_b
আংশিক পেমেন্টের ট্রানজেকশন কীভাবে যাচাই করবো?,nid_correction_online_03_followup_c
NID কার্ডে বাবা-মায়ের মৃত্যু সাল সংযুক্ত করতে হলে কি কি কাগজপত্র জমা দিতে হবে?,nid_correction_online_04
জন্মসাল পরিবর্তন ৫ (পাঁচ) বছরের বেশি হলে কি কি কাগজপত্র দিয়ে আবেদন করতে হবে?,nid_correction_online_05
তথ্য সংশোধন আবেদন করার পরে কিভাবে আমি আমার আবেদন আপডেটের তথ্য পেতে পারি?,nid_correction_online_06
"Status সরকারী চাকুরী হতে গৃহিনী হবে, কি কি ডকুমেন্ট লাগবে?",nid_correction_online_07
এনআইডি পেশা সংশোধনের (অনলাইন) সম্পর্কিত বিষয়ে এই সংশোধন অনলাইনে করা যায় নাকি অফিসে যেতে হয়?,nid_correction_online_07_followup_b
এনআইডি পেশা সংশোধনের ফি ও সময়সীমা কত?,nid_correction_online_07_followup_c
সংশোধন সম্পন্ন হয়েছে কিনা কীভাবে যাচাই করবো?,nid_correction_online_07_followup_d
ভুলক্রমে পেশা সরকারী চাকুরি হয়ে গেছে। এখন পেশা পরিবর্তন করতে চাই। কিভাবে করবো?,nid_correction_online_08
পেশা পরিবর্তনের জন্য কোন কোন ডকুমেন্ট প্রয়োজন?,nid_correction_online_08_followup_a
পেশা সংশোধনের ফি ও সময়সীমা কত?,nid_correction_online_08_followup_c
সংশোধন সম্পন্ন হয়েছে কিনা কীভাবে যাচাই করবো?,nid_correction_online_08_followup_d
কোন ব্যক্তি বা প্রতিষ্ঠান কর্তৃক জাতীয় পরিচয়পত্রের তথ্য-উপাত্ত সরবরাহের আবেদন ফি কত?,nid_data_supply_fee_01
দ্বৈত নাগরিকদের জন্য এনআইডি করার নির্দিষ্ট কোনো ফরম আছে কি?,nid_dual_citizenship_01
"আমি বিদেশে আছি, দূতাবাসের মাধ্যমে কি এনআইডি করা সম্ভব?",nid_dual_citizenship_02
বিদেশে থেকে দূতাবাসের মাধ্যমে এনআইডি করার ধাপগুলো কী?,nid_dual_citizenship_02_followup_a
দূতাবাসে আবেদন করতে কোন কোন কাগজপত্র লাগে?,nid_dual_citizenship_02_followup_b
আবেদন জমার পর স্ট্যাটাস কীভাবে অনুসরণ করবো?,nid_dual_citizenship_02_followup_c
কার্ড বা পরবর্তী সেবা কোথা থেকে গ্রহণ করতে হবে?,nid_dual_citizenship_02_followup_d
আমার সন্তানের জন্ম বিদেশে কিন্তু বাংলাদেশে ভোটার করতে চাই। কিভাবে করব?,nid_dual_citizenship_03
বিদেশে জন্ম নেওয়া সন্তানের বাংলাদেশে ভোটার করতে কোন ডকুমেন্ট লাগবে?,nid_dual_citizenship_03_followup_a
বিদেশে জন্ম নেওয়া সন্তানের বাংলাদেশে ভোটার করতে জন্মনিবন্ধন ও নাগরিকত্ব প্রমাণে কোন দলিল বাধ্যতামূলক?,nid_dual_citizenship_03_followup_b
মাইগ্রেশন করতে কত টাকা লাগে?,nid_fee_01
মাইগ্রেশন করতে ফি কোন কোন মাধ্যমে পরিশোধ করা যায়?,nid_fee_01_followup_b
এনআইডিতে ছবি পরিবর্তন করবো কত টাকা ফি দিতে হবে?,nid_fee_02
এনআইডিতে ছবি পরিবর্তন ফি কোন কোন মাধ্যমে পরিশোধ করা যায়?,nid_fee_02_followup_b
Bio-update এর জন্য ফি কত?,nid_fee_03
Bio-update এর জন্য ফি কোন কোন মাধ্যমে পরিশোধ করা যায়?,nid_fee_03_followup_b
"ভুলবশত অন্য কারো এনআইডিতে টাকা চলে গেছে, সেই টাকা ফেরৎ পাব কিভাবে?",nid_fee_04
সার্ভার কপির জন্য কোন ফি দিতে হয় কিনা?,nid_fee_05
সার্ভার কপির জন্য ফি কোন কোন মাধ্যমে পরিশোধ করা যায়?,nid_fee_05_followup_b
নতুন নিবন্ধনের জন্য কোন ফি দিতে হবে কিনা?,nid_fee_06
নতুন নিবন্ধনের জন্য ফি কোন কোন মাধ্যমে পরিশোধ করা যায়?,nid_fee_06_followup_b
Match Found ঠিক করার জন্য কি কোন ফি দিতে হবে?,nid_fee_07
Match Found ঠিক করার জন্য ফি কোন কোন মাধ্যমে পরিশোধ করা যায়?,nid_fee_07_followup_b
ফি সংক্রান্ত বিষয়ে আপনাদের ওয়েবসাইটে কি কোন তথ্য দেওয়া আছে?,nid_fee_08
আমি আমার Smart Card হারিয়ে ফেলেছি। এক্ষেত্রে ফি দিয়ে কি দ্বিতীয় বারের মত কি ধরনের কার্ড পাব?,nid_fee_09
"কোন কোন মোবাইল ব্যাংকিং এর মাধ্যমে ""জাতীয় পরিচয়পত্র সেবা ফি"" পরিশোধ করা যায়?",nid_fee_payment_channels_01
আমার এনআইডি'র বিপরীতে যে সেবা ফি পরিশোধ করেছি তা কি ব্যবহৃত হয়েছে?,nid_fee_usage_status_01
"আমি ভুল করে অন্যের এনআইডি'র বিপরীতে যে সেবা ফি পরিশোধ করেছি, রিফান্ডের ব্যবস্থা আছে কি?",nid_fee_wrong_nid_refund_01
"জাতীয় পরিচয়পত্র থাকা সত্ত্বেও আঙ্গুলের ছাপ না মেলার কারণে মোবাইল সিম কিনতে পাচ্ছি না, করণীয় কি?",nid_fingerprint_mismatch_sim_issue_01
আমার এনআইডি card এ অন্য ব্যক্তির তথ্য চলে এসেছে। কিভাবে সংশোধন করা যাবে?,nid_information_misentry_correction_procedure
"আমি একবারই ভোটার হয়েছি কিন্তু কোথাও যাচাই করতে পারছি না, জানতে পারলাম এনআইডি MATCH FOUND হয়েছে, কিভাবে সমাধান পেতে পারি?",nid_match_found_verification_failed_how_to_solve
ভোট দিতে কি স্মার্ট কার্ডের প্রয়োজন হয়?,nid_misc_01
অনলাইন ছাড়া আর কিভাবে আবেদন করা যেতে পারে?,nid_misc_02
এনআইডি নম্বর কি পরিবর্তন করা যায়?,nid_misc_03
জীবিত ব্যক্তির এনআইডিতে মৃত স্ট্যটাস থাকলে করনীয় কি?,nid_misc_04
মৃত ব্যক্তির তথ্য কিভাবে সংগ্রহ করতে পারি?,nid_misc_05
এনআইডি কার্ড বাতিল করা যাবে কি না?,nid_misc_06
আমি এতিমখানায় বড় হয়েছি। আমার পিতা-মাতার পরিচয় নেই। আমি কি ভোটার হতে পারবো?,nid_misc_07
"আমার আঙ্গুল নাই, ট্যাক্স জমা দিতে পারছি না, করণীয় কি?",nid_missing_finger_tax_issue_01
"আমার আঙ্গুলের ছাপ নাই, সিম কিনতে পারছি না, করণীয় কি?",nid_missing_fingerprint_sim_issue_01
স্বামীর ঠিকানায় ভোটার হতে কি কি কাগজপত্র লাগে?,nid_new_registration_01
পিতামাতার সাথে সম্পর্ক নেই ফলে তাঁদের এনআইডি'র কপি প্রদান করা সম্ভব হচ্ছেনা। এমতাবস্থায় নতুন নিবন্ধন করতে বা ভোটার হতে কি কি কাগজপত্র জমা দিতে হবে?,nid_new_registration_02
"আমার ফরম নম্বর হারিয়ে গেছে এখন নাম, জন্মতারিখ, জন্মনিবন্ধন নম্বর দিয়ে ডাউনলোড করতে পারবো?",nid_new_registration_03
অনলাইনে না হলে অফিস থেকে তথ্য পুনরুদ্ধারের উপায় কী?,nid_new_registration_03_followup_c
নতুন ভোটার নিবন্ধন বিষয়ে এই সেবার জন্য কোথায় যোগাযোগ করবো?,nid_new_registration_03_followup_d
Match Found হয়ে আছে নতুন ভোটার এ আবেদন করার পর এনআইডি পাচ্ছিনা কি করতে হবে?,nid_new_registration_04
Match Found হয়ে আছে নতুন ভোটার এ আবেদন করার পর সমাধানের অগ্রগতি কীভাবে ট্র্যাক করবো?,nid_new_registration_04_followup_d
এনআইডি পোর্টাল থেকে নতুন ভোটারের আবেদন করলে তথ্য ভুল হলে আবেদন কিভাবে বাতিল করা যায়?,nid_new_registration_05
এনআইডি পোর্টাল থেকে কি ভোটার নাম্বার পাওয়া যায়?,nid_new_registration_06
"এনআইডি পোর্টাল এ একটি ড্রাফট এপ্লিকেশন আছে, এই ড্রাফট এপ্লিকেশন কিভাবে বাতিল করবো?",nid_new_registration_07
বৈবাহিক সূত্রে কোন বিদেশি নাগরিকের এনআইডি পাওয়ার সুযোগ আছে কি?,nid_opportunity_for_foreign_spouse
পোস্টাল ভোট বিডি অ্যাপে রেজিষ্ট্রেশনের সময় NID কার্ডের ছবি তোলার সময় কী খেয়াল রাখতে হবে?,nid_photo_guidelines
"আমি বিদেশে থাকি, জাতীয় নির্বাচনে কীভাবে ভোট দিবো?",nid_postal_vote_abroad_01
প্রবাসী ভোটার নিবন্ধনের সময় কি প্রবাসীদের বর্তমান ঠিকানা দেওয়া লাগবে?,nid_probashi_address_requirement_01
"আমি একজন প্রবাসী, আমি এনআইডি করার জন্য অনলাইনে আবদেন করেছি, যে দিন বায়োমেট্রিক দিতে মিশন অফিসে যাই, জানতে পারি আমার আবেদন রিজেক্ট করা হয়েছে। এখন আমার করনীয় কী?",nid_probashi_application_rejected_01
"আমি একজন প্রবাসী, আমি ভুল করে দ্বিতীয় বার ভোটার হবার কারনে আবেদন রিজেক্ট করা হয়েছে, এখন আমি কিভাবে আমার আগের জাতীয় পরিচয় পত্রের নম্বর জানতে পারবো?",nid_probashi_application_rejected_02
"প্রবাসীদের আবেদন New Online Approval Pending থাকলে, কে তদন্ত পাঠাবে?",nid_probashi_approval_pending_01
"আমি একজন প্রবাসী, New Online Approval Pending আছে, জরুরি পাওয়ার জন্য অন্য ব্যক্তি যোগাযোগ করলে হবে?",nid_probashi_approval_pending_02
"আমি এম্বাসিতে বায়োমেট্রিক দিয়েছি, এম্বাসি থেকে বলেছে ডাটা আপলোড করেছে কিন্তু এখনো Uploading অবস্থায় আছে। সমাধান কি?",nid_probashi_biometric_status_01
Uploading অবস্থায় থাকলে ব্যক্তির পরিবর্তে অন্য কেউ যোগাযোগ করলে হবে?,nid_probashi_biometric_status_02
"আমি একজন প্রবাসী, আমি প্রবাসে বায়োমেট্রিক দিয়েছি, Uploading অবস্থায় আছে। বাংলাদেশে কোথায় যোগাযোগ করব?",nid_probashi_biometric_status_03
"আমি একজন প্রবাসী, প্রবাসে বায়োমেট্রিক দেওয়া হয়েছে, Investigation Report প্রদানের জন্য হেড অফিসে যোগাযোগ করলে হবে?",nid_probashi_biometric_status_04
"আমি একজন প্রবাসী, আমি বর্তমান বাংলাদেশে আছি, Investigation Done স্টাটাস থেকে আপলোড হচ্ছে না করণীয়?",nid_probashi_biometric_status_05
বিদেশ থেকে কি এনআইডি'র তথ্য পরিবর্তন করতে পারবো?,nid_probashi_correction_abroad_01
বৈবাহিক সূত্রে আবদ্ধ বিদেশী নাগরিক কি বাংলাদেশী এনআইডি আবেদন করতে পারবে?,nid_probashi_eligibility_01
প্রবাসীদের এনআইডি আবেদন করতে কি শুধু বাংলাদেশী মোবাইল নম্বর লাগবে?,nid_probashi_registration_01
নতুন এনআইডি কার্ডের আবেদন ফরম পূরন করার সময় ভুল তথ্য সাবমিট করে ফেলেছি করণীয় কি?,nid_probashi_registration_02
আবেদন ফরম পূরণ করার সময় আমার ডাকঘরটি খুঁজে পাইনি এক্ষেত্রে করনীয় কি?,nid_probashi_registration_03
কত বছর বয়স হলে জাতীয় পরিচয়পত্রের আবেদন করতে পারবো?,nid_probashi_registration_04
নতুন এনআইডি কার্ডের আবেদন ফরম পূরন করার সময় কোনো ডকুমেন্টস আপলোড করতে হবে কি?,nid_probashi_registration_05
বায়োমেট্রিক প্রদানের জন্য অ্যাপয়েন্টমেন্ট কিভাবে নিবো?,nid_probashi_registration_06
প্রবাসীদের এনআইডি এর জন্য ফিঙ্গারপ্রিন্ট কিভাবে দিবো?,nid_probashi_registration_07
বর্তমানে কোন কোন দেশে NID কার্যক্রম চালু আছে?,nid_probashi_service_countries_01
আমি প্রবাসে ভোটার হয়েছি। এনআইডি নম্বরও পেয়েছি। এখন স্মার্ট কার্ড পেতে কতদিন লাগবে?,nid_probashi_smart_card_01
"প্রবাসে ছবি তুলেছি, বর্তমানে আমি বাংলাদেশে আছি। আমি কি আমার স্মার্ট কার্ড বাংলাদেশ থেকে নিতে পারবো?",nid_probashi_smart_card_02
"আমি একজন প্রবাসী, নির্ধারিত সময়ে স্মার্ট কার্ড নিতে পারিনি। এখন কোথা থেকে নিতে পারবো?",nid_probashi_smart_card_03
"আমি দেশে ভোটার হয়েছি, বর্তমানে আমি প্রবাসে অবস্থান করছি। প্রবাস থেকে স্মার্ট কার্ড পাওয়ার কোনো আবেদন আছে কি?",nid_probashi_smart_card_04
স্মার্ট কার্ড এর মেয়াদ কতো দিন?,nid_probashi_smart_card_05
স্মার্ট কার্ড নষ্ট হয়ে গেলে করনীয় কি?,nid_probashi_smart_card_06
আমার স্মার্ট কার্ড হারিয়ে গেছে। এখন অন্য কেউ আপনার কার্ড দিয়ে কোনো অনৈতিক সুবিধা নিতে পারবে কি?,nid_probashi_smart_card_07
বিদেশে ভোটার হয়ে আমি বর্তমানে দেশে ফিরে এসেছি। জানতে পেরেছি আমার স্মার্ট কার্ড এম্বাসিতে আছে। আমার ছোটো ভাই আমার পক্ষে স্মার্ট কার্ড সংগ্র্রহ করতে পারবে কি?,nid_probashi_smart_card_08
"বিদেশে ভোটার হয়েছি, এখন স্মার্ট এনআইডি কোথায় পাবো- দূতাবাসে নাকি বাংলাদেশের ঠিকানায়?",nid_probashi_smart_card_09
স্মার্ট কার্ডের চিপ নষ্ট হলে আমার তথ্যগুলো কি সব হারিয়ে যাবে?,nid_probashi_smart_card_10
প্রবাসীরা কি ভোটার লিস্টে অন্তর্ভুক্ত হবেন?,nid_probashi_voter_list_01
নতুন এনআইডি নিবন্ধনের জন্য বয়স কত হতে হয়?,nid_registration_age
রি- ইস্যু আবেদনের জন্য কোন ওয়েব সাইটে গিয়ে আবেদন করতে হবে?,nid_reissue_01
রি- ইস্যু আবেদন ফি কিভাবে দিব?,nid_reissue_02
রি- ইস্যু আবেদন ফি কোন কোন মোবাইল ব্যাংকিং বা পেমেন্ট চ্যানেল গ্রহণযোগ্য?,nid_reissue_02_followup_b
রি- ইস্যু আবেদন ফি  জমার পর ট্রানজেকশন যাচাই কীভাবে করবো?,nid_reissue_02_followup_c
রি- ইস্যু সাধারন আবেদন ফি কত?,nid_reissue_03
রি- ইস্যুর সাধারন আবেদন করেছি এখন কার্ডটি আমার আর্জেন্ট লাগবে কিভাবে করতে পারবো?,nid_reissue_04
রি- ইস্যুর আবেদনের sms এসেছে এখন আমি কার্ড কোথায় থেকে সংগ্রহ করবো?,nid_reissue_05
রি- ইস্যুর আবেদনের sms এসেছে রি-ইস্যু অনুমোদনের SMS এ কোন অফিস বা কেন্দ্রের তথ্য থাকে?,nid_reissue_05_followup_a
রি- ইস্যুর আবেদনের sms এসেছে কার্ড সংগ্রহের সময় কী কী কাগজপত্র সঙ্গে নিতে হবে?,nid_reissue_05_followup_b
রি- ইস্যুর আবেদনের sms এসেছে নিজে যেতে না পারলে প্রতিনিধি দিয়ে সংগ্রহ করা যাবে কি?,nid_reissue_05_followup_c
রি- ইস্যুর আবেদনের sms এসেছে নির্ধারিত সময়ে সংগ্রহ না করলে করণীয় কী?,nid_reissue_05_followup_d
রি -ইস্যুর আবেদন অনলাইনে নাকি অফলাইনে করবো?,nid_reissue_06
